date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue
2024-02-17,Shopping,CA,TikTok_Shopping_CA,14879,187,1427.27,6600.37
2024-02-17,Discovery,NC,TikTok_Discovery_NC,4527,130,180.98,335.0
2024-02-17,App Install,TX,TikTok_App Install_TX,13709,30,1403.91,6032.52
2024-02-17,App Install,MI,TikTok_App Install_MI,18916,168,808.78,1913.68
2024-02-18,Search,NC,TikTok_Search_NC,18458,233,811.14,4716.1
2024-02-18,Display,PA,TikTok_Display_PA,9560,124,471.51,1937.87
2024-02-18,Display,NC,TikTok_Display_NC,26492,300,1344.42,3453.91
2024-02-18,Video,TX,TikTok_Video_TX,16389,43,537.04,1473.03
2024-02-18,Video,OH,TikTok_Video_OH,20170,30,505.0,1341.22
2024-02-18,Shopping,NY,TikTok_Shopping_NY,21523,18,947.74,5965.41
2024-02-18,Shopping,FL,TikTok_Shopping_FL,15274,143,552.44,2682.1
2024-02-18,Shopping,IL,TikTok_Shopping_IL,24796,198,53.63,245.07
2024-02-18,Shopping,NC,TikTok_Shopping_NC,13242,157,742.49,4119.07
2024-02-18,Discovery,CA,TikTok_Discovery_CA,26918,275,804.92,3641.97
2024-02-18,Discovery,GA,TikTok_Discovery_GA,26473,279,402.15,1272.7
2024-02-18,App Install,CA,TikTok_App Install_CA,11606,129,1271.05,4403.81
2024-02-18,App Install,IL,TikTok_App Install_IL,9483,85,146.66,433.48
2024-02-19,Search,NY,TikTok_Search_NY,12732,293,1253.93,5315.65
2024-02-19,Search,OH,TikTok_Search_OH,2457,25,969.7,1889.0
2024-02-19,Search,NC,TikTok_Search_NC,12944,184,1116.97,4555.45
2024-02-19,Display,NY,TikTok_Display_NY,10425,295,128.72,381.71
2024-02-19,Display,IL,TikTok_Display_IL,20490,245,181.63,454.18
2024-02-19,Display,PA,TikTok_Display_PA,11517,33,1168.92,6741.89
2024-02-19,Display,OH,TikTok_Display_OH,15976,104,1318.87,4900.69
2024-02-19,Video,FL,TikTok_Video_FL,17714,66,903.78,5932.78
2024-02-19,Shopping,CA,TikTok_Shopping_CA,14423,248,1476.82,6229.76
2024-02-19,Shopping,NY,TikTok_Shopping_NY,27138,245,699.81,3374.11
2024-02-19,Shopping,FL,TikTok_Shopping_FL,22039,202,635.52,3025.01
2024-02-19,Discovery,OH,TikTok_Discovery_OH,24398,85,1419.38,9158.56
2024-02-19,Discovery,MI,TikTok_Discovery_MI,23787,13,1395.75,6955.29
2024-02-19,App Install,CA,TikTok_App Install_CA,5688,212,552.87,2284.96
2024-02-19,App Install,FL,TikTok_App Install_FL,14438,160,1015.95,5726.63
2024-02-19,App Install,PA,TikTok_App Install_PA,25752,168,328.85,1534.38
2024-02-20,Display,MI,TikTok_Display_MI,1589,116,1309.53,8795.97
2024-02-20,Video,NC,TikTok_Video_NC,18440,70,816.05,2816.5
2024-02-20,Video,MI,TikTok_Video_MI,28846,19,1247.08,3432.5
2024-02-20,Shopping,TX,TikTok_Shopping_TX,24258,290,1163.23,2769.1
2024-02-20,Shopping,PA,TikTok_Shopping_PA,14462,250,384.76,2434.82
2024-02-20,Discovery,NY,TikTok_Discovery_NY,28692,138,1034.7,4562.68
2024-02-20,Discovery,PA,TikTok_Discovery_PA,11509,87,322.46,1242.19
2024-02-20,Discovery,GA,TikTok_Discovery_GA,11965,248,736.7,5140.36
2024-02-20,App Install,CA,TikTok_App Install_CA,10935,172,457.2,2750.77
2024-02-20,App Install,OH,TikTok_App Install_OH,27536,155,87.48,306.75
2024-02-21,Search,NY,TikTok_Search_NY,17821,281,1370.56,8210.76
2024-02-21,Search,FL,TikTok_Search_FL,15987,262,459.18,1685.62
2024-02-21,Search,PA,TikTok_Search_PA,26484,83,453.55,1085.59
2024-02-21,Display,TX,TikTok_Display_TX,14528,199,50.25,265.83
2024-02-21,Display,PA,TikTok_Display_PA,3427,192,955.64,6536.45
2024-02-21,Display,OH,TikTok_Display_OH,21943,13,1065.8,4359.5
2024-02-21,Display,NC,TikTok_Display_NC,21495,164,523.5,1761.33
2024-02-21,Video,CA,TikTok_Video_CA,19200,249,63.96,405.88
2024-02-21,Video,TX,TikTok_Video_TX,20941,201,485.95,2870.06
2024-02-21,Video,FL,TikTok_Video_FL,21782,183,1116.48,6957.86
2024-02-21,Video,GA,TikTok_Video_GA,10097,206,340.41,997.81
2024-02-21,Shopping,OH,TikTok_Shopping_OH,29046,38,1180.05,6866.15
2024-02-21,Shopping,NC,TikTok_Shopping_NC,20405,213,620.03,1914.94
2024-02-21,Shopping,MI,TikTok_Shopping_MI,23767,22,411.98,1195.13
2024-02-21,App Install,CA,TikTok_App Install_CA,2168,299,583.43,3291.36
2024-02-21,App Install,IL,TikTok_App Install_IL,4291,12,1430.04,6300.25
2024-02-21,App Install,MI,TikTok_App Install_MI,10135,14,367.84,1860.85
2024-02-22,Search,NY,TikTok_Search_NY,12985,286,171.02,356.43
2024-02-22,Search,GA,TikTok_Search_GA,14962,183,351.98,831.25
2024-02-22,Display,TX,TikTok_Display_TX,21434,186,1393.99,8248.57
2024-02-22,Display,OH,TikTok_Display_OH,15289,293,981.92,4917.3
2024-02-22,Display,GA,TikTok_Display_GA,16754,117,161.64,574.09
2024-02-22,Display,NC,TikTok_Display_NC,27598,23,1343.9,3624.41
2024-02-22,Display,MI,TikTok_Display_MI,11410,134,688.26,4447.96
2024-02-22,Video,CA,TikTok_Video_CA,14594,139,1156.11,4305.23
2024-02-22,Shopping,PA,TikTok_Shopping_PA,17080,242,849.83,2653.42
2024-02-22,Shopping,NC,TikTok_Shopping_NC,19971,285,1217.72,5004.92
2024-02-22,Discovery,NY,TikTok_Discovery_NY,579,93,1230.63,6503.38
2024-02-22,Discovery,PA,TikTok_Discovery_PA,611,138,1271.94,8199.5
2024-02-22,Discovery,NC,TikTok_Discovery_NC,11689,102,445.15,1554.85
2024-02-22,App Install,NY,TikTok_App Install_NY,8883,83,1251.75,3605.88
2024-02-22,App Install,PA,TikTok_App Install_PA,4842,299,1010.51,3254.33
2024-02-23,Search,IL,TikTok_Search_IL,14872,274,1386.31,7520.8
2024-02-23,Search,PA,TikTok_Search_PA,1568,82,605.2,1736.14
2024-02-23,Search,GA,TikTok_Search_GA,24528,113,748.41,4990.94
2024-02-23,Search,MI,TikTok_Search_MI,29283,86,693.41,2127.38
2024-02-23,Display,MI,TikTok_Display_MI,15125,154,1150.6,5286.6
2024-02-23,Video,GA,TikTok_Video_GA,29493,108,643.11,2316.61
2024-02-23,Discovery,IL,TikTok_Discovery_IL,25961,208,211.46,1164.82
2024-02-23,Discovery,PA,TikTok_Discovery_PA,8473,252,691.77,1298.48
2024-02-23,App Install,CA,TikTok_App Install_CA,29566,168,1199.37,6304.7
2024-02-23,App Install,FL,TikTok_App Install_FL,8676,148,824.61,1532.89
2024-02-23,App Install,NC,TikTok_App Install_NC,12087,192,1433.9,3117.6
2024-02-24,Search,IL,TikTok_Search_IL,10904,130,412.33,927.85
2024-02-24,Search,OH,TikTok_Search_OH,14270,198,1169.1,2179.24
2024-02-24,Search,NC,TikTok_Search_NC,5125,185,117.62,454.63
2024-02-24,Display,NY,TikTok_Display_NY,21441,164,1298.35,5675.32
2024-02-24,Display,FL,TikTok_Display_FL,23316,58,968.34,4513.8
2024-02-24,Display,IL,TikTok_Display_IL,26454,223,1443.65,3344.01
2024-02-24,Display,NC,TikTok_Display_NC,28891,276,454.96,1002.02
2024-02-24,Video,FL,TikTok_Video_FL,20547,273,124.51,589.52
2024-02-24,Shopping,CA,TikTok_Shopping_CA,13323,114,645.56,1474.01
2024-02-24,Shopping,IL,TikTok_Shopping_IL,6921,231,1432.11,6085.66
2024-02-24,Shopping,PA,TikTok_Shopping_PA,6977,237,151.65,494.23
2024-02-24,Shopping,GA,TikTok_Shopping_GA,28205,84,68.46,141.77
2024-02-24,Discovery,CA,TikTok_Discovery_CA,21863,25,739.09,3761.21
2024-02-24,App Install,CA,TikTok_App Install_CA,11319,241,365.77,881.3
2024-02-24,App Install,TX,TikTok_App Install_TX,22474,111,284.19,1361.13
2024-02-24,App Install,OH,TikTok_App Install_OH,29759,132,839.48,5661.27
2024-02-25,Search,CA,TikTok_Search_CA,12329,264,819.4,4829.97
2024-02-25,Search,FL,TikTok_Search_FL,25191,298,285.34,1971.16
2024-02-25,Search,NC,TikTok_Search_NC,12476,184,558.43,2859.34
2024-02-25,Display,PA,TikTok_Display_PA,20720,260,1129.09,7723.39
2024-02-25,Display,NC,TikTok_Display_NC,26504,79,169.64,1080.55
2024-02-25,Display,MI,TikTok_Display_MI,8248,261,33.48,93.84
2024-02-25,Video,CA,TikTok_Video_CA,9171,196,1019.79,4914.97
2024-02-25,Video,NY,TikTok_Video_NY,29553,47,489.2,959.41
2024-02-25,Video,FL,TikTok_Video_FL,14746,172,302.82,1882.3
2024-02-25,Video,IL,TikTok_Video_IL,3031,201,110.2,523.31
2024-02-25,Video,GA,TikTok_Video_GA,4332,209,1261.68,3758.45
2024-02-25,Shopping,TX,TikTok_Shopping_TX,4467,37,728.78,3930.81
2024-02-25,Shopping,MI,TikTok_Shopping_MI,20095,298,562.11,2631.35
2024-02-25,Discovery,NY,TikTok_Discovery_NY,26996,175,637.21,2608.16
2024-02-25,Discovery,TX,TikTok_Discovery_TX,12453,85,1209.78,8454.25
2024-02-25,Discovery,IL,TikTok_Discovery_IL,4085,226,380.79,1046.03
2024-02-25,Discovery,PA,TikTok_Discovery_PA,17777,81,1065.65,6386.13
2024-02-25,Discovery,MI,TikTok_Discovery_MI,10161,172,1121.46,2145.19
2024-02-25,App Install,PA,TikTok_App Install_PA,11547,27,569.8,1278.82
2024-02-25,App Install,OH,TikTok_App Install_OH,20755,258,1299.7,6557.04
2024-02-26,Search,NY,TikTok_Search_NY,17625,166,804.58,5397.24
2024-02-26,Display,CA,TikTok_Display_CA,2685,167,1302.68,3112.49
2024-02-26,Display,FL,TikTok_Display_FL,10505,261,488.28,1803.78
2024-02-26,Display,OH,TikTok_Display_OH,15899,109,682.19,4502.52
2024-02-26,Video,GA,TikTok_Video_GA,8828,248,1118.21,2041.35
2024-02-26,Video,NC,TikTok_Video_NC,3427,51,1401.72,5462.83
2024-02-26,Shopping,NY,TikTok_Shopping_NY,15309,23,196.63,1041.15
2024-02-26,Shopping,TX,TikTok_Shopping_TX,27640,51,1007.06,4548.09
2024-02-26,Shopping,PA,TikTok_Shopping_PA,27978,167,721.09,2725.38
2024-02-26,Shopping,GA,TikTok_Shopping_GA,21797,296,123.82,721.63
2024-02-26,Discovery,NY,TikTok_Discovery_NY,18619,34,1073.12,6804.0
2024-02-26,Discovery,FL,TikTok_Discovery_FL,7242,43,210.77,1332.98
2024-02-26,Discovery,MI,TikTok_Discovery_MI,29258,134,1321.45,5629.01
2024-02-26,App Install,PA,TikTok_App Install_PA,29411,36,977.0,6303.33
2024-02-27,Search,TX,TikTok_Search_TX,20599,183,173.76,946.79
2024-02-27,Search,FL,TikTok_Search_FL,28205,221,604.64,1550.1
2024-02-27,Search,GA,TikTok_Search_GA,9358,55,1421.45,8117.49
2024-02-27,Display,IL,TikTok_Display_IL,21906,114,729.43,5103.8
2024-02-27,Display,PA,TikTok_Display_PA,26378,153,971.93,5503.75
2024-02-27,Display,OH,TikTok_Display_OH,28281,11,1421.32,6574.01
2024-02-27,Video,IL,TikTok_Video_IL,3989,274,364.31,681.69
2024-02-27,Shopping,TX,TikTok_Shopping_TX,21898,119,575.55,2994.47
2024-02-27,Shopping,GA,TikTok_Shopping_GA,27897,223,767.89,2820.68
2024-02-27,Discovery,CA,TikTok_Discovery_CA,8826,252,1201.62,4160.96
2024-02-27,Discovery,FL,TikTok_Discovery_FL,11230,47,1370.55,3290.67
2024-02-27,Discovery,NC,TikTok_Discovery_NC,24232,188,278.65,532.36
2024-02-27,App Install,NY,TikTok_App Install_NY,2709,252,1384.9,3595.81
2024-02-27,App Install,IL,TikTok_App Install_IL,24781,263,102.95,691.93
2024-02-28,Search,NY,TikTok_Search_NY,24213,142,81.79,440.7
2024-02-28,Display,OH,TikTok_Display_OH,15584,81,1441.24,8752.26
2024-02-28,Display,MI,TikTok_Display_MI,7370,81,1174.41,7492.61
2024-02-28,Video,CA,TikTok_Video_CA,4989,99,514.11,2224.76
2024-02-28,Video,IL,TikTok_Video_IL,4539,181,1416.03,9116.35
2024-02-28,Shopping,CA,TikTok_Shopping_CA,6680,94,760.3,4169.23
2024-02-28,Shopping,NY,TikTok_Shopping_NY,8835,256,371.81,1616.77
2024-02-28,Shopping,TX,TikTok_Shopping_TX,5449,56,1024.06,3491.54
2024-02-28,Shopping,FL,TikTok_Shopping_FL,29872,99,80.99,395.9
2024-02-28,Shopping,PA,TikTok_Shopping_PA,20699,265,699.36,3504.89
2024-02-28,Discovery,NY,TikTok_Discovery_NY,21504,173,362.55,2292.59
2024-02-28,Discovery,FL,TikTok_Discovery_FL,24721,299,565.28,3043.05
2024-02-28,App Install,NY,TikTok_App Install_NY,7791,240,889.91,3701.95
2024-02-28,App Install,GA,TikTok_App Install_GA,22117,48,381.85,893.18
2024-02-28,App Install,MI,TikTok_App Install_MI,11253,111,104.57,204.19
2024-02-29,Search,CA,TikTok_Search_CA,19399,27,291.84,920.07
2024-02-29,Search,OH,TikTok_Search_OH,7975,76,1239.48,3043.83
2024-02-29,Display,PA,TikTok_Display_PA,27820,299,477.48,2311.37
2024-02-29,Display,OH,TikTok_Display_OH,18910,11,1476.45,10142.8
2024-02-29,Display,MI,TikTok_Display_MI,4157,91,212.12,1429.56
2024-02-29,Video,FL,TikTok_Video_FL,27032,32,788.32,3949.34
2024-02-29,Video,NC,TikTok_Video_NC,18341,283,473.35,2610.37
2024-02-29,Shopping,NY,TikTok_Shopping_NY,21799,106,683.07,2218.05
2024-02-29,Shopping,IL,TikTok_Shopping_IL,2505,54,358.3,1034.08
2024-02-29,Discovery,IL,TikTok_Discovery_IL,17499,187,503.21,3374.15
2024-02-29,Discovery,PA,TikTok_Discovery_PA,4573,140,841.1,1956.24
2024-02-29,Discovery,GA,TikTok_Discovery_GA,17456,96,860.04,4884.46
2024-02-29,Discovery,MI,TikTok_Discovery_MI,18631,278,442.09,1902.07
2024-02-29,App Install,IL,TikTok_App Install_IL,11022,195,656.47,2187.94
2024-02-29,App Install,GA,TikTok_App Install_GA,13966,22,685.98,1292.34
2024-03-01,Search,CA,TikTok_Search_CA,3469,210,343.35,2234.6
2024-03-01,Search,NY,TikTok_Search_NY,3919,40,1086.39,5892.81
2024-03-01,Search,PA,TikTok_Search_PA,28058,130,750.41,4185.23
2024-03-01,Search,OH,TikTok_Search_OH,3028,34,368.64,1608.39
2024-03-01,Search,NC,TikTok_Search_NC,1400,253,871.19,4522.4
2024-03-01,Display,GA,TikTok_Display_GA,15205,54,605.0,3694.26
2024-03-01,Video,FL,TikTok_Video_FL,11263,169,119.11,477.39
2024-03-01,Shopping,FL,TikTok_Shopping_FL,25011,235,1480.32,9642.7
2024-03-01,Shopping,MI,TikTok_Shopping_MI,866,165,1052.13,5732.96
2024-03-02,Search,CA,TikTok_Search_CA,12347,138,111.63,756.9
2024-03-02,Display,CA,TikTok_Display_CA,20207,206,979.6,5832.79
2024-03-02,Display,FL,TikTok_Display_FL,21067,41,359.39,1128.12
2024-03-02,Display,IL,TikTok_Display_IL,2209,22,543.2,2754.86
2024-03-02,Video,PA,TikTok_Video_PA,14011,155,84.99,282.43
2024-03-02,Shopping,OH,TikTok_Shopping_OH,9741,287,884.01,2243.84
2024-03-02,Shopping,NC,TikTok_Shopping_NC,17878,221,118.96,811.82
2024-03-02,Shopping,MI,TikTok_Shopping_MI,17118,174,1115.56,2525.33
2024-03-02,Discovery,CA,TikTok_Discovery_CA,6296,59,1195.15,4538.1
2024-03-02,Discovery,IL,TikTok_Discovery_IL,4066,173,914.44,3111.88
2024-03-02,Discovery,OH,TikTok_Discovery_OH,21207,41,1170.55,3669.62
2024-03-02,App Install,IL,TikTok_App Install_IL,29752,56,949.99,5122.4
2024-03-02,App Install,PA,TikTok_App Install_PA,15526,85,1059.87,2578.15
2024-03-02,App Install,GA,TikTok_App Install_GA,17208,162,1446.21,3352.5
2024-03-03,Search,OH,TikTok_Search_OH,7968,162,153.48,806.4
2024-03-03,Search,GA,TikTok_Search_GA,26555,39,1304.21,8154.09
2024-03-03,Search,NC,TikTok_Search_NC,22805,70,429.63,2439.68
2024-03-03,Display,FL,TikTok_Display_FL,19331,239,1129.8,3940.75
2024-03-03,Display,IL,TikTok_Display_IL,17875,141,1375.71,4617.64
2024-03-03,Video,PA,TikTok_Video_PA,24795,84,977.21,3228.53
2024-03-03,Shopping,NY,TikTok_Shopping_NY,19248,249,644.55,2013.67
2024-03-03,Shopping,FL,TikTok_Shopping_FL,5350,28,502.79,1621.9
2024-03-03,Discovery,NC,TikTok_Discovery_NC,27979,102,1344.37,3564.12
2024-03-03,App Install,FL,TikTok_App Install_FL,17898,259,1272.83,7896.03
2024-03-03,App Install,NC,TikTok_App Install_NC,26263,196,1273.2,5178.84
2024-03-03,App Install,MI,TikTok_App Install_MI,28540,217,742.86,3892.71
2024-03-04,Display,CA,TikTok_Display_CA,9743,14,1054.9,3873.46
2024-03-04,Display,MI,TikTok_Display_MI,9252,115,751.2,5062.21
2024-03-04,Shopping,CA,TikTok_Shopping_CA,11443,144,1458.19,2649.19
2024-03-04,Shopping,NY,TikTok_Shopping_NY,22973,179,1429.46,8373.5
2024-03-04,Shopping,PA,TikTok_Shopping_PA,22528,78,727.96,3474.76
2024-03-04,Shopping,NC,TikTok_Shopping_NC,28790,289,884.17,2845.31
2024-03-04,Shopping,MI,TikTok_Shopping_MI,13926,223,1230.85,2361.79
2024-03-04,Discovery,IL,TikTok_Discovery_IL,18226,227,1031.58,3499.52
2024-03-04,Discovery,PA,TikTok_Discovery_PA,2355,151,318.92,1171.68
2024-03-04,Discovery,MI,TikTok_Discovery_MI,15803,119,732.95,4637.75
2024-03-04,App Install,FL,TikTok_App Install_FL,13266,293,1492.61,7238.25
2024-03-04,App Install,IL,TikTok_App Install_IL,27905,224,885.45,1693.76
2024-03-04,App Install,NC,TikTok_App Install_NC,14494,55,600.65,1312.17
2024-03-05,Search,FL,TikTok_Search_FL,7569,28,61.07,130.03
2024-03-05,Search,NC,TikTok_Search_NC,14662,250,470.49,1282.0
2024-03-05,Display,PA,TikTok_Display_PA,20592,300,968.9,6316.91
2024-03-05,Display,OH,TikTok_Display_OH,9112,94,871.37,2930.2
2024-03-05,Display,GA,TikTok_Display_GA,20146,59,827.33,3869.53
2024-03-05,Video,TX,TikTok_Video_TX,8052,79,70.42,195.8
2024-03-05,Shopping,TX,TikTok_Shopping_TX,7309,153,1245.83,5854.94
2024-03-05,Discovery,NY,TikTok_Discovery_NY,21141,250,384.74,1948.57
2024-03-05,Discovery,FL,TikTok_Discovery_FL,29145,9,1229.95,6889.4
2024-03-05,Discovery,GA,TikTok_Discovery_GA,5689,299,330.39,722.91
2024-03-05,App Install,NY,TikTok_App Install_NY,28743,232,937.56,2397.9
2024-03-05,App Install,OH,TikTok_App Install_OH,15618,78,610.03,2869.21
2024-03-06,Search,PA,TikTok_Search_PA,17094,274,1452.26,5955.29
2024-03-06,Display,NY,TikTok_Display_NY,26200,231,587.72,3722.8
2024-03-06,Display,TX,TikTok_Display_TX,9730,200,490.84,3014.35
2024-03-06,Display,FL,TikTok_Display_FL,2144,253,353.99,1862.61
2024-03-06,Display,IL,TikTok_Display_IL,760,15,417.89,2282.82
2024-03-06,Display,OH,TikTok_Display_OH,8670,73,904.86,5414.01
2024-03-06,Display,NC,TikTok_Display_NC,3766,97,650.83,2653.16
2024-03-06,Video,FL,TikTok_Video_FL,3103,194,337.27,717.75
2024-03-06,Video,IL,TikTok_Video_IL,15013,170,781.4,2907.41
2024-03-06,Video,GA,TikTok_Video_GA,23350,249,114.58,233.84
2024-03-06,Shopping,TX,TikTok_Shopping_TX,16873,189,639.83,1244.09
2024-03-06,Shopping,IL,TikTok_Shopping_IL,27822,232,343.27,998.23
2024-03-06,Shopping,NC,TikTok_Shopping_NC,9983,7,173.63,1108.08
2024-03-06,Discovery,NY,TikTok_Discovery_NY,28846,287,936.37,2455.1
2024-03-06,Discovery,TX,TikTok_Discovery_TX,3034,138,52.86,95.17
2024-03-06,Discovery,FL,TikTok_Discovery_FL,14470,176,426.79,2305.0
2024-03-06,Discovery,PA,TikTok_Discovery_PA,9375,165,1287.1,8848.09
2024-03-06,Discovery,OH,TikTok_Discovery_OH,3234,26,1256.77,7677.74
2024-03-06,Discovery,GA,TikTok_Discovery_GA,10423,20,1491.04,2936.19
2024-03-06,Discovery,MI,TikTok_Discovery_MI,19249,129,1386.4,7597.78
2024-03-06,App Install,GA,TikTok_App Install_GA,9479,102,1204.29,6568.77
2024-03-07,Search,FL,TikTok_Search_FL,11388,136,1371.77,8480.18
2024-03-07,Search,NC,TikTok_Search_NC,13174,210,1301.42,7466.31
2024-03-07,Display,NC,TikTok_Display_NC,26495,86,763.01,3353.25
2024-03-07,Display,MI,TikTok_Display_MI,2319,290,1246.19,2872.6
2024-03-07,Shopping,OH,TikTok_Shopping_OH,9038,147,1127.5,5688.79
2024-03-07,Discovery,TX,TikTok_Discovery_TX,7949,27,125.25,758.97
2024-03-07,Discovery,GA,TikTok_Discovery_GA,15057,134,1320.32,8880.85
2024-03-07,Discovery,NC,TikTok_Discovery_NC,22300,135,122.27,681.44
2024-03-07,App Install,GA,TikTok_App Install_GA,14457,278,144.38,458.6
2024-03-08,Search,NY,TikTok_Search_NY,22886,244,605.41,3410.52
2024-03-08,Search,TX,TikTok_Search_TX,11065,67,1302.35,7649.8
2024-03-08,Search,FL,TikTok_Search_FL,27753,258,665.66,1476.23
2024-03-08,Search,MI,TikTok_Search_MI,6366,234,1371.51,6416.87
2024-03-08,Video,TX,TikTok_Video_TX,19708,95,843.25,2537.6
2024-03-08,Video,PA,TikTok_Video_PA,6290,82,192.79,505.87
2024-03-08,Video,MI,TikTok_Video_MI,23048,242,1370.04,4463.62
2024-03-08,Shopping,CA,TikTok_Shopping_CA,1972,300,180.32,968.72
2024-03-08,Discovery,NY,TikTok_Discovery_NY,4728,89,533.1,2082.29
2024-03-08,Discovery,TX,TikTok_Discovery_TX,18828,217,171.17,321.07
2024-03-08,Discovery,IL,TikTok_Discovery_IL,29171,24,1194.43,7428.73
2024-03-08,Discovery,MI,TikTok_Discovery_MI,20785,120,1355.25,8972.83
2024-03-08,App Install,TX,TikTok_App Install_TX,3019,205,674.02,2540.86
2024-03-09,Search,IL,TikTok_Search_IL,16496,129,1471.8,5524.74
2024-03-09,Search,PA,TikTok_Search_PA,29109,36,939.68,2560.16
2024-03-09,Search,GA,TikTok_Search_GA,20571,15,599.2,1914.33
2024-03-09,Display,NY,TikTok_Display_NY,28029,291,762.09,1755.76
2024-03-09,Display,FL,TikTok_Display_FL,2167,152,1341.29,7677.92
2024-03-09,Video,IL,TikTok_Video_IL,23488,7,436.68,926.76
2024-03-09,Video,NC,TikTok_Video_NC,19021,259,1334.75,5066.48
2024-03-09,Shopping,FL,TikTok_Shopping_FL,21322,244,1328.86,9146.73
2024-03-09,Shopping,GA,TikTok_Shopping_GA,17859,245,51.69,224.37
2024-03-09,Shopping,MI,TikTok_Shopping_MI,6662,222,416.44,995.56
2024-03-09,Discovery,CA,TikTok_Discovery_CA,2136,29,501.34,2546.32
2024-03-09,Discovery,TX,TikTok_Discovery_TX,16587,284,1393.59,4883.71
2024-03-09,Discovery,GA,TikTok_Discovery_GA,5740,97,742.53,1430.62
2024-03-09,App Install,FL,TikTok_App Install_FL,12320,194,1049.4,7138.73
2024-03-09,App Install,IL,TikTok_App Install_IL,11296,194,1350.6,3253.24
2024-03-09,App Install,PA,TikTok_App Install_PA,17216,46,165.05,672.76
2024-03-09,App Install,MI,TikTok_App Install_MI,24950,67,336.15,2117.85
2024-03-10,Search,FL,TikTok_Search_FL,3836,188,1130.53,6865.61
2024-03-10,Search,IL,TikTok_Search_IL,1866,6,754.14,3835.67
2024-03-10,Display,NY,TikTok_Display_NY,5264,83,725.05,3944.86
2024-03-10,Display,GA,TikTok_Display_GA,22598,108,91.8,611.91
2024-03-10,Video,TX,TikTok_Video_TX,3152,106,634.86,1292.51
2024-03-10,Video,FL,TikTok_Video_FL,28199,68,329.27,944.0
2024-03-10,Video,PA,TikTok_Video_PA,19095,165,816.75,4927.7
2024-03-10,Video,OH,TikTok_Video_OH,14612,204,880.55,5566.9
2024-03-10,Shopping,NY,TikTok_Shopping_NY,26458,166,1048.69,5138.71
2024-03-10,Shopping,PA,TikTok_Shopping_PA,10118,283,887.98,6179.99
2024-03-10,Shopping,GA,TikTok_Shopping_GA,19470,60,815.14,4084.12
2024-03-10,Discovery,CA,TikTok_Discovery_CA,5600,28,219.23,403.55
2024-03-10,Discovery,TX,TikTok_Discovery_TX,25367,118,1046.51,4741.52
2024-03-10,Discovery,FL,TikTok_Discovery_FL,11129,296,598.28,3467.8
2024-03-10,Discovery,IL,TikTok_Discovery_IL,1294,83,758.62,2385.27
2024-03-10,Discovery,OH,TikTok_Discovery_OH,14548,284,1377.85,9135.39
2024-03-10,App Install,MI,TikTok_App Install_MI,18678,253,314.49,660.75
2024-03-11,Search,TX,TikTok_Search_TX,20446,27,859.43,1679.01
2024-03-11,Search,PA,TikTok_Search_PA,12359,260,104.05,559.24
2024-03-11,Search,OH,TikTok_Search_OH,17113,207,233.75,424.62
2024-03-11,Display,PA,TikTok_Display_PA,19308,39,1322.66,6125.37
2024-03-11,Display,GA,TikTok_Display_GA,17656,209,1284.67,5680.61
2024-03-11,Display,NC,TikTok_Display_NC,28863,254,894.35,3058.86
2024-03-11,Display,MI,TikTok_Display_MI,17001,283,1017.82,3829.69
2024-03-11,Video,PA,TikTok_Video_PA,15453,56,1008.76,5013.71
2024-03-11,Video,NC,TikTok_Video_NC,18809,290,121.56,352.91
2024-03-11,Discovery,TX,TikTok_Discovery_TX,12858,218,1353.1,4675.33
2024-03-11,Discovery,OH,TikTok_Discovery_OH,17026,98,176.94,383.12
2024-03-11,App Install,GA,TikTok_App Install_GA,28086,276,763.09,3578.94
2024-03-12,Search,CA,TikTok_Search_CA,14879,176,1067.88,6591.96
2024-03-12,Search,NY,TikTok_Search_NY,29838,274,805.43,1546.62
2024-03-12,Search,TX,TikTok_Search_TX,3725,168,745.32,5025.22
2024-03-12,Search,FL,TikTok_Search_FL,27322,230,324.42,715.25
2024-03-12,Search,IL,TikTok_Search_IL,5006,249,1012.92,3865.34
2024-03-12,Search,MI,TikTok_Search_MI,15231,61,760.27,3521.56
2024-03-12,Display,CA,TikTok_Display_CA,16149,24,547.23,3443.67
2024-03-12,Display,TX,TikTok_Display_TX,14935,163,1242.62,8191.68
2024-03-12,Video,TX,TikTok_Video_TX,14506,253,781.17,2692.2
2024-03-12,Video,IL,TikTok_Video_IL,26329,158,250.04,884.48
2024-03-12,Video,MI,TikTok_Video_MI,15972,87,228.85,1267.09
2024-03-12,Shopping,NY,TikTok_Shopping_NY,9012,17,175.37,1217.63
2024-03-12,Shopping,TX,TikTok_Shopping_TX,8147,88,674.29,4454.1
2024-03-12,Discovery,FL,TikTok_Discovery_FL,14304,134,652.11,2872.66
2024-03-12,Discovery,IL,TikTok_Discovery_IL,12309,225,1474.95,3118.12
2024-03-12,Discovery,NC,TikTok_Discovery_NC,23635,107,751.2,4969.56
2024-03-12,App Install,NY,TikTok_App Install_NY,21718,251,370.77,1372.32
2024-03-12,App Install,FL,TikTok_App Install_FL,9850,81,1238.23,4885.39
2024-03-12,App Install,OH,TikTok_App Install_OH,1688,227,140.94,696.99
2024-03-12,App Install,MI,TikTok_App Install_MI,22323,59,661.64,2414.48
