date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue
2024-02-12,Search,NC,FB_Search_NC,8164,241,940.96,6837.55
2024-02-12,Display,CA,FB_Display_CA,36249,212,1968.47,4400.53
2024-02-12,Display,IL,FB_Display_IL,29806,213,1774.58,11786.84
2024-02-12,Display,PA,FB_Display_PA,11910,226,624.12,4689.75
2024-02-12,Video,CA,FB_Video_CA,33811,67,400.55,2208.13
2024-02-12,Video,PA,FB_Video_PA,30732,312,1798.4,13262.82
2024-02-12,Video,GA,FB_Video_GA,22238,364,1314.72,8241.77
2024-02-12,Video,NC,FB_Video_NC,49055,73,227.82,1421.01
2024-02-12,Shopping,CA,FB_Shopping_CA,47352,206,1467.4,11520.81
2024-02-12,Shopping,TX,FB_Shopping_TX,37067,204,135.62,410.28
2024-02-12,Shopping,OH,FB_Shopping_OH,10476,101,1549.86,3576.85
2024-02-12,Discovery,CA,FB_Discovery_CA,12842,70,1802.16,13989.43
2024-02-12,Discovery,NY,FB_Discovery_NY,17587,16,944.35,6735.57
2024-02-12,Discovery,FL,FB_Discovery_FL,33339,131,472.9,2817.01
2024-02-12,Discovery,GA,FB_Discovery_GA,36870,152,1258.54,6727.28
2024-02-12,Discovery,MI,FB_Discovery_MI,10716,38,1323.89,2939.47
2024-02-12,App Install,FL,FB_App Install_FL,6747,35,262.33,2088.79
2024-02-12,App Install,IL,FB_App Install_IL,19637,322,1338.8,8299.35
2024-02-13,Search,CA,FB_Search_CA,20614,175,768.71,3285.19
2024-02-13,Search,NY,FB_Search_NY,29005,441,1123.42,4220.68
2024-02-13,Search,TX,FB_Search_TX,46522,450,585.12,3020.55
2024-02-13,Search,OH,FB_Search_OH,48823,332,1081.45,2731.75
2024-02-13,Display,FL,FB_Display_FL,38692,329,740.01,2055.97
2024-02-13,Display,NC,FB_Display_NC,40938,129,1431.74,11275.77
2024-02-13,Display,MI,FB_Display_MI,2571,248,1269.65,3437.64
2024-02-13,Video,GA,FB_Video_GA,14185,363,599.17,4039.12
2024-02-13,Shopping,NY,FB_Shopping_NY,45946,180,715.66,4541.82
2024-02-13,Shopping,FL,FB_Shopping_FL,12510,109,694.5,2797.2
2024-02-13,Discovery,GA,FB_Discovery_GA,48511,357,665.23,3469.39
2024-02-13,Discovery,NC,FB_Discovery_NC,45924,179,1609.09,11791.72
2024-02-13,App Install,NY,FB_App Install_NY,3042,183,1968.06,11334.17
2024-02-14,Search,CA,FB_Search_CA,28123,54,1019.26,3491.82
2024-02-14,Search,FL,FB_Search_FL,20812,99,268.85,1803.9
2024-02-14,Search,GA,FB_Search_GA,32631,473,1025.11,3220.13
2024-02-14,Display,TX,FB_Display_TX,7439,430,1965.43,10017.58
2024-02-14,Display,IL,FB_Display_IL,3395,245,805.8,5792.76
2024-02-14,Display,PA,FB_Display_PA,21380,487,135.86,963.07
2024-02-14,Display,MI,FB_Display_MI,44187,391,659.34,3603.52
2024-02-14,Video,FL,FB_Video_FL,19130,282,672.34,3124.17
2024-02-14,Video,IL,FB_Video_IL,10785,90,583.59,1220.61
2024-02-14,Video,GA,FB_Video_GA,23958,291,671.05,1912.04
2024-02-14,Video,MI,FB_Video_MI,17044,97,188.92,1073.01
2024-02-14,Shopping,TX,FB_Shopping_TX,31850,472,1367.22,3603.38
2024-02-14,Shopping,FL,FB_Shopping_FL,28948,210,399.02,2225.21
2024-02-14,Discovery,OH,FB_Discovery_OH,46783,249,239.66,925.66
2024-02-14,App Install,NY,FB_App Install_NY,41431,142,1830.08,7965.35
2024-02-14,App Install,GA,FB_App Install_GA,32151,67,735.31,3505.55
2024-02-14,App Install,NC,FB_App Install_NC,23846,319,1170.62,5908.95
2024-02-15,Search,NY,FB_Search_NY,37447,342,188.3,717.94
2024-02-15,Search,IL,FB_Search_IL,16970,290,360.09,1762.37
2024-02-15,Search,PA,FB_Search_PA,14647,426,1403.42,6437.32
2024-02-15,Display,CA,FB_Display_CA,44883,49,1491.77,9355.54
2024-02-15,Display,TX,FB_Display_TX,40064,247,684.49,1770.03
2024-02-15,Video,TX,FB_Video_TX,15261,428,320.89,1759.94
2024-02-15,Video,NC,FB_Video_NC,41342,305,921.96,2981.6
2024-02-15,Shopping,CA,FB_Shopping_CA,45535,165,1841.08,14029.12
2024-02-15,Shopping,MI,FB_Shopping_MI,36971,37,51.64,276.82
2024-02-15,Discovery,NY,FB_Discovery_NY,19494,453,110.81,508.65
2024-02-15,Discovery,GA,FB_Discovery_GA,12364,253,321.18,1712.72
2024-02-15,App Install,NY,FB_App Install_NY,44913,74,311.84,757.92
2024-02-15,App Install,TX,FB_App Install_TX,48273,463,999.07,4616.1
2024-02-15,App Install,IL,FB_App Install_IL,43090,422,860.92,4077.46
2024-02-15,App Install,NC,FB_App Install_NC,34385,227,1126.5,5294.85
2024-02-16,Search,CA,FB_Search_CA,40621,13,1176.98,8333.99
2024-02-16,Search,NY,FB_Search_NY,33881,147,851.13,4491.43
2024-02-16,Search,OH,FB_Search_OH,32557,363,206.12,1315.29
2024-02-16,Display,CA,FB_Display_CA,34878,50,1070.55,6059.74
2024-02-16,Display,NY,FB_Display_NY,42331,389,1344.29,8082.26
2024-02-16,Display,NC,FB_Display_NC,30755,272,1816.81,9890.32
2024-02-16,Video,TX,FB_Video_TX,11977,28,1405.35,7850.03
2024-02-16,Video,PA,FB_Video_PA,42241,252,1177.38,6401.58
2024-02-16,Video,GA,FB_Video_GA,49324,329,103.23,506.72
2024-02-16,Video,NC,FB_Video_NC,6037,445,1578.34,5543.6
2024-02-16,Shopping,CA,FB_Shopping_CA,17839,17,1495.79,8410.7
2024-02-16,Shopping,PA,FB_Shopping_PA,46925,130,995.59,6766.27
2024-02-16,Shopping,NC,FB_Shopping_NC,10507,314,1871.19,5473.04
2024-02-16,Discovery,TX,FB_Discovery_TX,29847,381,1293.27,4222.71
2024-02-16,Discovery,GA,FB_Discovery_GA,11983,247,827.55,3151.49
2024-02-16,App Install,IL,FB_App Install_IL,29490,16,613.14,4159.49
2024-02-16,App Install,MI,FB_App Install_MI,35818,336,739.96,5228.17
2024-02-17,Search,TX,FB_Search_TX,18716,146,1614.52,5702.58
2024-02-17,Search,OH,FB_Search_OH,45032,311,1552.47,7948.2
2024-02-17,Display,CA,FB_Display_CA,1555,435,182.51,815.35
2024-02-17,Display,PA,FB_Display_PA,3230,22,1257.82,2944.93
2024-02-17,Display,NC,FB_Display_NC,40281,336,287.49,2227.13
2024-02-17,Display,MI,FB_Display_MI,40628,76,783.12,5155.39
2024-02-17,Video,TX,FB_Video_TX,8264,366,409.31,1542.05
2024-02-17,Video,IL,FB_Video_IL,30716,482,1990.73,13170.99
2024-02-17,Video,NC,FB_Video_NC,5849,151,1565.36,6726.01
2024-02-17,Shopping,CA,FB_Shopping_CA,18345,101,909.12,4500.45
2024-02-17,Shopping,FL,FB_Shopping_FL,33247,65,330.55,2185.69
2024-02-17,Shopping,IL,FB_Shopping_IL,43161,64,1829.59,11512.5
2024-02-17,Shopping,PA,FB_Shopping_PA,5778,46,1164.12,4078.59
2024-02-17,Shopping,NC,FB_Shopping_NC,42965,10,1869.14,11191.74
2024-02-17,Shopping,MI,FB_Shopping_MI,46878,178,1814.0,9882.41
2024-02-17,Discovery,NC,FB_Discovery_NC,46171,428,1570.67,4283.56
2024-02-17,App Install,FL,FB_App Install_FL,43406,56,762.44,5428.63
2024-02-17,App Install,GA,FB_App Install_GA,14311,100,1131.23,8829.32
2024-02-17,App Install,MI,FB_App Install_MI,26565,468,258.2,1583.54
2024-02-18,Search,FL,FB_Search_FL,3339,108,99.46,793.53
2024-02-18,Search,IL,FB_Search_IL,26478,42,1595.84,9352.34
2024-02-18,Search,MI,FB_Search_MI,23235,38,708.55,4482.35
2024-02-18,Display,NY,FB_Display_NY,43850,351,1070.08,8176.01
2024-02-18,Display,PA,FB_Display_PA,5720,28,1484.15,7321.84
2024-02-18,Display,OH,FB_Display_OH,41525,33,523.23,3083.25
2024-02-18,Display,GA,FB_Display_GA,42462,35,1814.09,12561.56
2024-02-18,Display,NC,FB_Display_NC,41057,97,1678.94,4002.16
2024-02-18,Video,CA,FB_Video_CA,39992,419,1250.48,2974.46
2024-02-18,Video,NY,FB_Video_NY,23108,425,1680.0,10798.3
2024-02-18,Video,FL,FB_Video_FL,45832,304,1114.48,4379.37
2024-02-18,Video,PA,FB_Video_PA,3987,313,388.22,923.71
2024-02-18,Video,OH,FB_Video_OH,28207,96,1407.78,7490.0
2024-02-18,Video,MI,FB_Video_MI,7551,415,1702.37,9660.32
2024-02-18,Shopping,NY,FB_Shopping_NY,32913,51,62.38,191.92
2024-02-18,Shopping,TX,FB_Shopping_TX,43713,313,1779.48,8002.94
2024-02-18,Shopping,OH,FB_Shopping_OH,42931,148,1070.02,4785.33
2024-02-18,Shopping,MI,FB_Shopping_MI,12796,377,1024.78,7892.65
2024-02-18,Discovery,FL,FB_Discovery_FL,16442,108,279.14,1446.28
2024-02-18,Discovery,IL,FB_Discovery_IL,24717,451,1534.2,8036.66
2024-02-18,Discovery,PA,FB_Discovery_PA,42055,347,455.81,1056.76
2024-02-18,Discovery,OH,FB_Discovery_OH,10779,360,1695.37,12662.59
2024-02-18,Discovery,NC,FB_Discovery_NC,3825,37,1307.48,4851.25
2024-02-18,App Install,FL,FB_App Install_FL,49523,36,1853.48,5662.98
2024-02-18,App Install,OH,FB_App Install_OH,16420,379,917.4,5026.04
2024-02-19,Search,CA,FB_Search_CA,8217,176,494.18,1691.42
2024-02-19,Search,TX,FB_Search_TX,15461,47,968.43,4751.55
2024-02-19,Search,IL,FB_Search_IL,40939,242,397.22,1684.57
2024-02-19,Search,OH,FB_Search_OH,24500,148,444.31,1227.75
2024-02-19,Search,NC,FB_Search_NC,9945,66,1710.72,8128.44
2024-02-19,Search,MI,FB_Search_MI,23516,122,1778.5,9998.39
2024-02-19,Display,FL,FB_Display_FL,37225,447,497.92,2225.79
2024-02-19,Display,OH,FB_Display_OH,32030,438,952.39,1987.66
2024-02-19,Display,MI,FB_Display_MI,29458,306,483.69,3659.08
2024-02-19,Video,IL,FB_Video_IL,31844,385,1548.78,3409.99
2024-02-19,Shopping,CA,FB_Shopping_CA,37601,395,74.22,474.35
2024-02-19,Shopping,TX,FB_Shopping_TX,20384,132,1312.9,3340.51
2024-02-19,Shopping,NC,FB_Shopping_NC,30808,247,1555.08,11266.84
2024-02-19,Discovery,PA,FB_Discovery_PA,46269,180,1085.29,4101.91
2024-02-19,App Install,CA,FB_App Install_CA,45870,51,1259.89,5057.4
2024-02-19,App Install,PA,FB_App Install_PA,26097,197,957.44,2149.68
2024-02-20,Search,NY,FB_Search_NY,22949,132,1102.29,6497.13
2024-02-20,Display,TX,FB_Display_TX,25432,186,932.2,4669.11
2024-02-20,Video,IL,FB_Video_IL,31007,54,206.33,1524.32
2024-02-20,Video,PA,FB_Video_PA,6042,65,371.29,992.15
2024-02-20,Video,OH,FB_Video_OH,10863,457,448.3,3457.57
2024-02-20,Video,GA,FB_Video_GA,28298,359,1105.8,3087.57
2024-02-20,Shopping,NY,FB_Shopping_NY,5125,21,1750.0,5939.44
2024-02-20,Discovery,FL,FB_Discovery_FL,21086,97,1589.07,5340.38
2024-02-20,Discovery,PA,FB_Discovery_PA,4101,85,738.59,3497.62
2024-02-20,Discovery,OH,FB_Discovery_OH,11537,374,1093.87,3384.08
2024-02-20,Discovery,GA,FB_Discovery_GA,47406,364,1814.19,12276.14
2024-02-20,Discovery,NC,FB_Discovery_NC,8662,31,1987.86,10828.16
2024-02-20,App Install,NY,FB_App Install_NY,47342,27,1347.83,10604.9
2024-02-20,App Install,TX,FB_App Install_TX,30388,286,1952.16,10154.85
2024-02-20,App Install,FL,FB_App Install_FL,2633,217,1865.58,12333.58
2024-02-20,App Install,OH,FB_App Install_OH,49398,289,1952.42,7785.64
2024-02-20,App Install,MI,FB_App Install_MI,38599,351,336.81,1815.89
2024-02-21,Search,PA,FB_Search_PA,37107,69,650.76,2869.71
2024-02-21,Search,NC,FB_Search_NC,4606,321,1300.56,7153.84
2024-02-21,Search,MI,FB_Search_MI,19214,110,93.97,491.51
2024-02-21,Display,TX,FB_Display_TX,34540,211,429.18,1676.6
2024-02-21,Display,GA,FB_Display_GA,29025,199,802.92,1664.57
2024-02-21,Video,TX,FB_Video_TX,30112,389,1985.56,13545.75
2024-02-21,Video,FL,FB_Video_FL,48710,469,876.47,6467.12
2024-02-21,Video,IL,FB_Video_IL,39481,316,217.85,707.3
2024-02-21,Video,NC,FB_Video_NC,39710,397,782.76,1596.6
2024-02-21,Shopping,CA,FB_Shopping_CA,12461,294,951.13,5143.25
2024-02-21,Shopping,TX,FB_Shopping_TX,26019,158,1130.04,2546.43
2024-02-21,Shopping,NC,FB_Shopping_NC,1160,88,562.22,4349.43
2024-02-21,Discovery,OH,FB_Discovery_OH,8822,401,590.57,4704.5
2024-02-21,Discovery,GA,FB_Discovery_GA,49861,195,1183.08,6380.87
2024-02-21,App Install,TX,FB_App Install_TX,34588,385,1171.76,8286.34
2024-02-21,App Install,FL,FB_App Install_FL,4834,84,673.38,4895.39
2024-02-21,App Install,IL,FB_App Install_IL,11702,37,581.71,2627.62
2024-02-21,App Install,GA,FB_App Install_GA,35708,337,1875.82,9535.16
2024-02-21,App Install,MI,FB_App Install_MI,7193,316,1517.63,7986.16
2024-02-22,Search,OH,FB_Search_OH,39013,190,1655.46,3439.04
2024-02-22,Display,TX,FB_Display_TX,11128,267,481.17,1506.31
2024-02-22,Video,CA,FB_Video_CA,31178,479,198.98,1375.57
2024-02-22,Shopping,NY,FB_Shopping_NY,8772,123,300.99,1855.76
2024-02-22,Shopping,IL,FB_Shopping_IL,6151,227,1397.1,9366.38
2024-02-22,Shopping,PA,FB_Shopping_PA,32736,397,890.93,2831.48
2024-02-22,Shopping,OH,FB_Shopping_OH,44239,272,1206.69,5809.62
2024-02-22,Shopping,NC,FB_Shopping_NC,20768,351,70.03,180.61
2024-02-22,Shopping,MI,FB_Shopping_MI,40439,115,1195.83,3826.82
2024-02-22,Discovery,NY,FB_Discovery_NY,10539,443,1505.09,5515.02
2024-02-22,Discovery,NC,FB_Discovery_NC,38888,400,77.27,255.14
2024-02-22,Discovery,MI,FB_Discovery_MI,19471,97,1808.24,9443.99
2024-02-22,App Install,NY,FB_App Install_NY,15025,481,1033.18,6453.8
2024-02-22,App Install,OH,FB_App Install_OH,24253,204,876.98,4459.88
2024-02-23,Search,IL,FB_Search_IL,48325,30,210.38,1043.98
2024-02-23,Display,CA,FB_Display_CA,27691,158,1970.68,9001.6
2024-02-23,Display,OH,FB_Display_OH,45181,261,1360.59,5956.94
2024-02-23,Display,MI,FB_Display_MI,26874,215,1405.32,11053.46
2024-02-23,Video,TX,FB_Video_TX,24836,111,710.33,3956.38
2024-02-23,Video,IL,FB_Video_IL,28833,381,1023.26,6742.19
2024-02-23,Shopping,PA,FB_Shopping_PA,30794,65,288.27,1422.92
2024-02-23,Shopping,OH,FB_Shopping_OH,9821,25,244.23,565.9
2024-02-23,Shopping,GA,FB_Shopping_GA,45440,23,1945.54,8357.65
2024-02-23,Shopping,MI,FB_Shopping_MI,41761,329,237.85,584.9
2024-02-23,Discovery,FL,FB_Discovery_FL,44390,264,1005.99,3591.37
2024-02-23,Discovery,NC,FB_Discovery_NC,29207,460,1834.13,7890.03
2024-02-23,App Install,TX,FB_App Install_TX,37481,347,1727.7,6596.83
2024-02-23,App Install,PA,FB_App Install_PA,47905,209,1000.54,2657.72
2024-02-24,Display,CA,FB_Display_CA,3956,75,1682.02,6884.95
2024-02-24,Display,TX,FB_Display_TX,41970,184,792.12,3619.1
2024-02-24,Display,PA,FB_Display_PA,17005,136,507.51,1965.39
2024-02-24,Display,OH,FB_Display_OH,46088,43,1744.43,4686.99
2024-02-24,Display,GA,FB_Display_GA,36285,176,122.89,730.76
2024-02-24,Video,NY,FB_Video_NY,31782,311,93.36,364.02
2024-02-24,Video,IL,FB_Video_IL,33005,61,1397.18,4520.52
2024-02-24,Video,NC,FB_Video_NC,20629,196,1940.38,6229.7
2024-02-24,Shopping,NY,FB_Shopping_NY,36116,119,610.34,1394.75
2024-02-24,Shopping,IL,FB_Shopping_IL,49685,500,229.32,1620.16
2024-02-24,Shopping,PA,FB_Shopping_PA,23075,149,181.18,1233.29
2024-02-24,Shopping,GA,FB_Shopping_GA,6024,343,1656.29,8327.56
2024-02-24,Shopping,NC,FB_Shopping_NC,44480,286,661.04,2965.34
2024-02-24,Shopping,MI,FB_Shopping_MI,34775,242,1359.54,7185.69
2024-02-24,Discovery,FL,FB_Discovery_FL,33715,119,1338.57,9294.31
2024-02-24,Discovery,PA,FB_Discovery_PA,42807,282,1627.42,11581.78
2024-02-24,Discovery,MI,FB_Discovery_MI,14149,196,951.85,3276.5
2024-02-24,App Install,NC,FB_App Install_NC,19811,340,363.14,2222.82
2024-02-24,App Install,MI,FB_App Install_MI,16629,68,342.43,741.77
2024-02-25,Search,OH,FB_Search_OH,18872,79,106.83,719.8
2024-02-25,Search,GA,FB_Search_GA,37091,100,1306.37,2943.77
2024-02-25,Display,CA,FB_Display_CA,6500,170,1223.12,8810.17
2024-02-25,Display,PA,FB_Display_PA,48463,441,324.09,865.84
2024-02-25,Video,TX,FB_Video_TX,6914,131,1219.65,8097.44
2024-02-25,Video,MI,FB_Video_MI,8000,99,467.51,1705.15
2024-02-25,Shopping,TX,FB_Shopping_TX,35961,201,1414.25,3787.05
2024-02-25,Shopping,PA,FB_Shopping_PA,19201,460,1579.33,4531.85
2024-02-25,Discovery,NY,FB_Discovery_NY,49460,349,1607.94,3743.33
2024-02-25,Discovery,IL,FB_Discovery_IL,26211,168,1295.95,8039.69
2024-02-25,Discovery,NC,FB_Discovery_NC,29993,208,65.34,507.32
2024-02-25,App Install,IL,FB_App Install_IL,11500,478,905.75,3535.24
2024-02-25,App Install,NC,FB_App Install_NC,6249,431,1569.94,7771.44
2024-02-26,Search,IL,FB_Search_IL,11508,367,558.89,1340.34
2024-02-26,Display,TX,FB_Display_TX,30058,415,1300.14,2624.28
2024-02-26,Display,FL,FB_Display_FL,21024,170,1172.83,3125.55
2024-02-26,Display,IL,FB_Display_IL,47764,403,1669.71,10984.99
2024-02-26,Video,NY,FB_Video_NY,46053,313,1662.2,11298.25
2024-02-26,Video,TX,FB_Video_TX,28164,198,404.68,2937.33
2024-02-26,Video,PA,FB_Video_PA,2505,482,1139.13,6461.19
2024-02-26,Video,OH,FB_Video_OH,6831,246,436.62,2710.34
2024-02-26,Video,GA,FB_Video_GA,27282,326,886.36,3156.29
2024-02-26,Video,NC,FB_Video_NC,25112,97,1897.12,5130.02
2024-02-26,Shopping,IL,FB_Shopping_IL,47764,114,421.56,3023.28
2024-02-26,Shopping,OH,FB_Shopping_OH,33385,205,303.89,2169.17
2024-02-26,Shopping,MI,FB_Shopping_MI,45380,106,865.75,3853.56
2024-02-26,Discovery,CA,FB_Discovery_CA,20018,144,509.2,2396.21
2024-02-26,Discovery,NY,FB_Discovery_NY,39201,360,1312.11,3299.21
2024-02-26,Discovery,OH,FB_Discovery_OH,26132,372,875.42,4887.61
2024-02-26,Discovery,GA,FB_Discovery_GA,37503,40,151.62,1150.25
2024-02-26,App Install,PA,FB_App Install_PA,34065,327,792.83,6235.71
2024-02-26,App Install,GA,FB_App Install_GA,37671,31,1181.95,4209.81
2024-02-27,Search,NY,FB_Search_NY,21795,373,1084.33,3091.17
2024-02-27,Search,TX,FB_Search_TX,3894,75,1023.46,8024.17
2024-02-27,Search,FL,FB_Search_FL,24631,484,888.67,6591.03
2024-02-27,Search,IL,FB_Search_IL,18285,274,660.37,4857.7
2024-02-27,Search,NC,FB_Search_NC,44084,335,1606.53,3726.08
2024-02-27,Search,MI,FB_Search_MI,16064,103,119.93,427.12
2024-02-27,Display,IL,FB_Display_IL,24364,373,1143.67,5428.48
2024-02-27,Display,PA,FB_Display_PA,48170,453,338.7,1387.89
2024-02-27,Display,OH,FB_Display_OH,19619,102,1678.16,10907.4
2024-02-27,Video,CA,FB_Video_CA,1270,279,1545.35,4764.96
2024-02-27,Video,TX,FB_Video_TX,33644,356,233.9,929.02
2024-02-27,Video,FL,FB_Video_FL,45606,72,818.63,4536.88
2024-02-27,Video,OH,FB_Video_OH,6312,245,1669.86,9947.77
2024-02-27,Shopping,CA,FB_Shopping_CA,3873,345,1263.61,5962.49
2024-02-27,Shopping,PA,FB_Shopping_PA,4190,420,1305.11,5140.84
2024-02-27,Shopping,OH,FB_Shopping_OH,5634,290,1906.21,8174.47
2024-02-27,Shopping,NC,FB_Shopping_NC,27143,55,90.0,292.44
2024-02-27,Discovery,FL,FB_Discovery_FL,20565,261,1612.15,10342.46
2024-02-27,Discovery,NC,FB_Discovery_NC,25081,272,439.75,2054.79
2024-02-27,App Install,CA,FB_App Install_CA,40343,226,225.93,1024.66
2024-02-27,App Install,TX,FB_App Install_TX,42332,228,231.25,1174.75
2024-02-28,Search,CA,FB_Search_CA,31685,233,204.41,1391.86
2024-02-28,Search,PA,FB_Search_PA,29031,161,1158.64,6147.73
2024-02-28,Display,OH,FB_Display_OH,49530,348,952.61,6398.77
2024-02-28,Display,NC,FB_Display_NC,28279,458,1423.54,5528.56
2024-02-28,Video,OH,FB_Video_OH,6126,392,1965.26,6988.29
2024-02-28,Video,MI,FB_Video_MI,26882,69,75.94,450.71
2024-02-28,Discovery,TX,FB_Discovery_TX,9854,17,422.06,2910.47
2024-02-28,Discovery,IL,FB_Discovery_IL,2757,117,988.18,2836.99
2024-02-28,Discovery,PA,FB_Discovery_PA,42029,449,1590.52,5002.97
2024-02-28,Discovery,MI,FB_Discovery_MI,11885,472,347.22,2158.2
2024-02-28,App Install,IL,FB_App Install_IL,38318,434,1675.99,3864.04
2024-02-28,App Install,PA,FB_App Install_PA,42314,443,1440.53,11346.95
2024-02-29,Search,CA,FB_Search_CA,32948,214,997.9,5534.57
2024-02-29,Search,MI,FB_Search_MI,43487,223,1783.82,4819.26
2024-02-29,Display,IL,FB_Display_IL,48592,108,965.02,4466.75
2024-02-29,Shopping,NY,FB_Shopping_NY,14579,154,1396.86,3516.11
2024-02-29,Shopping,FL,FB_Shopping_FL,11244,320,1009.76,6826.9
2024-02-29,Shopping,OH,FB_Shopping_OH,37492,34,1998.56,8299.46
2024-02-29,Shopping,GA,FB_Shopping_GA,45363,91,390.69,2796.11
2024-02-29,Discovery,NY,FB_Discovery_NY,15856,71,1145.86,5635.58
2024-02-29,App Install,NY,FB_App Install_NY,4304,484,1895.22,12875.99
2024-02-29,App Install,NC,FB_App Install_NC,37862,31,1039.25,3120.11
2024-02-29,App Install,MI,FB_App Install_MI,14460,476,755.19,4810.66
2024-03-01,Search,IL,FB_Search_IL,24837,181,1647.36,4510.32
2024-03-01,Search,PA,FB_Search_PA,28246,403,1549.61,5380.1
2024-03-01,Search,MI,FB_Search_MI,25407,376,1521.95,6337.18
2024-03-01,Display,NY,FB_Display_NY,35711,225,1585.07,4482.53
2024-03-01,Video,FL,FB_Video_FL,23171,171,833.22,5527.77
2024-03-01,Video,OH,FB_Video_OH,43039,87,1809.9,4247.57
2024-03-01,Shopping,NY,FB_Shopping_NY,27345,463,1377.7,7331.64
2024-03-01,Shopping,PA,FB_Shopping_PA,19335,470,1079.19,8118.46
2024-03-01,Shopping,NC,FB_Shopping_NC,36679,329,1587.27,9384.27
2024-03-01,Discovery,FL,FB_Discovery_FL,20761,53,122.09,489.22
2024-03-01,Discovery,OH,FB_Discovery_OH,36441,155,466.78,2366.6
2024-03-01,App Install,CA,FB_App Install_CA,36385,313,554.45,3877.45
2024-03-01,App Install,OH,FB_App Install_OH,34259,191,291.44,1905.8
2024-03-02,Search,CA,FB_Search_CA,23215,130,1620.51,12857.09
2024-03-02,Search,GA,FB_Search_GA,47848,303,1361.25,8556.94
2024-03-02,Search,MI,FB_Search_MI,22485,274,1185.62,8224.71
2024-03-02,Display,NY,FB_Display_NY,47638,227,1665.45,4149.78
2024-03-02,Display,TX,FB_Display_TX,9523,253,468.83,1157.28
2024-03-02,Video,PA,FB_Video_PA,34147,75,995.29,4723.92
2024-03-02,Shopping,NY,FB_Shopping_NY,11278,493,1140.1,8585.18
2024-03-02,Shopping,TX,FB_Shopping_TX,27779,66,285.69,1551.46
2024-03-02,Shopping,FL,FB_Shopping_FL,11046,70,774.36,6153.17
2024-03-02,Shopping,GA,FB_Shopping_GA,39641,225,144.87,1067.04
2024-03-02,Shopping,MI,FB_Shopping_MI,49474,260,54.07,285.76
2024-03-02,Discovery,CA,FB_Discovery_CA,3928,223,988.29,3813.05
2024-03-02,Discovery,OH,FB_Discovery_OH,10078,268,1291.1,8482.6
2024-03-02,Discovery,NC,FB_Discovery_NC,48701,176,224.16,1288.64
2024-03-02,App Install,FL,FB_App Install_FL,44938,465,914.04,3349.26
2024-03-02,App Install,IL,FB_App Install_IL,11853,372,98.37,568.63
2024-03-02,App Install,MI,FB_App Install_MI,41547,287,1174.87,2722.46
2024-03-03,Search,NY,FB_Search_NY,32184,267,1798.89,4896.02
2024-03-03,Search,FL,FB_Search_FL,2243,150,1584.18,5499.82
2024-03-03,Display,CA,FB_Display_CA,2524,184,902.18,4050.46
2024-03-03,Display,FL,FB_Display_FL,8513,60,1106.47,4107.34
2024-03-03,Display,IL,FB_Display_IL,6873,88,648.25,2880.6
2024-03-03,Display,PA,FB_Display_PA,41270,176,403.84,2536.05
2024-03-03,Display,OH,FB_Display_OH,7471,173,327.8,2411.96
2024-03-03,Display,GA,FB_Display_GA,8927,36,444.99,2898.14
2024-03-03,Video,TX,FB_Video_TX,4973,172,956.41,4248.79
2024-03-03,Video,PA,FB_Video_PA,2220,147,1130.45,6236.72
2024-03-03,Video,OH,FB_Video_OH,37353,343,1581.17,6052.2
2024-03-03,Video,NC,FB_Video_NC,42667,266,446.74,3487.92
2024-03-03,Shopping,OH,FB_Shopping_OH,31451,434,1260.42,7459.63
2024-03-03,Shopping,GA,FB_Shopping_GA,4943,487,1847.53,6724.68
2024-03-03,Shopping,NC,FB_Shopping_NC,45564,204,1998.52,14098.83
2024-03-03,Shopping,MI,FB_Shopping_MI,34444,154,138.7,892.52
2024-03-03,Discovery,FL,FB_Discovery_FL,10152,381,1135.13,4173.6
2024-03-03,App Install,CA,FB_App Install_CA,47383,241,582.38,3478.92
2024-03-03,App Install,TX,FB_App Install_TX,40289,178,80.96,497.96
2024-03-03,App Install,IL,FB_App Install_IL,32229,12,1807.82,10912.42
2024-03-04,Search,TX,FB_Search_TX,3028,466,1672.56,10085.02
2024-03-04,Search,NC,FB_Search_NC,46680,14,293.29,1238.53
2024-03-04,Search,MI,FB_Search_MI,1613,123,1499.13,9820.1
2024-03-04,Display,TX,FB_Display_TX,41202,330,641.2,4043.95
2024-03-04,Display,FL,FB_Display_FL,33362,195,121.75,603.53
2024-03-04,Display,OH,FB_Display_OH,42840,212,266.35,975.91
2024-03-04,Display,NC,FB_Display_NC,13698,347,1490.69,8993.41
2024-03-04,Video,CA,FB_Video_CA,39545,75,1504.65,4159.73
2024-03-04,Video,PA,FB_Video_PA,45432,21,1984.31,12219.18
2024-03-04,Video,GA,FB_Video_GA,37707,462,935.16,7132.75
2024-03-04,Shopping,CA,FB_Shopping_CA,22168,231,1696.47,7534.44
2024-03-04,Shopping,NY,FB_Shopping_NY,34966,248,1016.37,5187.09
2024-03-04,Shopping,TX,FB_Shopping_TX,48265,124,141.58,1063.32
2024-03-04,Discovery,CA,FB_Discovery_CA,46190,226,1917.66,14386.25
2024-03-04,Discovery,NY,FB_Discovery_NY,22576,169,172.55,992.44
2024-03-04,Discovery,TX,FB_Discovery_TX,29308,423,96.85,656.94
2024-03-04,Discovery,PA,FB_Discovery_PA,32036,132,1919.67,13428.26
